id,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
17049,35,35,51,56,35,58,32,36,56,63,62,57,55,51,54,56,57,70,58,35,68,53,56,58,42,45,47,53,47,11,14,7,11.0,11.0
15670,50,29,51,47,37,52,36,42,41,50,62,65,69,54,65,31,57,68,57,37,61,61,48,37,44,50,57,53,58,11,10,13,12.0,10.0
14832,55,51,55,70,49,60,62,47,68,68,64,61,61,53,59,57,65,52,65,49,51,30,55,62,53,62,43,59,62,11,8,9,5.0,12.0
13597,65,53,39,68,50,69,54,47,60,71,64,68,71,61,78,65,42,60,45,50,42,50,51,60,48,65,51,52,43,9,7,6,8.0,5.0
2372,72,56,59,71,57,72,68,48,54,70,87,82,80,63,80,66,75,74,61,54,73,70,70,65,47,71,69,69,69,6,6,7,11.0,10.0
1469,18,13,35,24,15,18,19,12,20,19,27,29,38,77,40,48,66,20,68,13,30,12,12,48,19,31,13,14,13,77,68,64,78.0,75.0
9725,41,28,65,70,30,35,30,29,61,65,61,56,66,66,59,39,72,60,71,29,60,67,39,37,36,53,65,68,62,9,13,12,11.0,8.0
4087,22,23,74,70,28,57,32,28,69,65,61,49,59,65,59,39,83,75,84,21,60,68,21,28,38,63,70,71,70,10,6,6,14.0,11.0
4709,51,71,70,70,74,73,67,74,71,68,68,66,65,78,73,68,80,72,89,19,71,68,71,70,20,23,18,16,6,12,6,8,,
15024,52,52,32,65,49,60,59,58,60,63,72,59,83,63,86,49,39,49,39,62,56,54,54,62,50,61,54,58,51,14,5,8,12.0,11.0
7022,56,59,49,69,42,70,54,44,62,71,80,75,80,57,80,61,53,61,38,59,53,28,65,69,49,60,39,44,49,8,9,9,13.0,12.0
3988,59,52,50,73,62,71,71,58,70,77,73,66,78,67,84,64,67,71,66,58,77,69,66,70,55,72,59,70,67,7,12,13,10.0,13.0
7126,61,65,62,64,55,69,49,40,52,68,82,82,65,64,79,60,79,66,70,64,30,16,66,62,68,64,17,12,12,13,7,13,10.0,5.0
3875,70,60,62,75,66,69,74,70,73,74,40,34,51,63,55,72,60,62,65,69,79,69,70,73,68,73,71,67,63,5,5,5,5.0,5.0
14275,55,61,58,59,58,61,60,49,54,60,66,62,68,62,65,62,66,80,63,58,70,40,61,63,60,59,44,22,20,7,8,13,11.0,8.0
14348,58,36,55,55,36,64,51,35,44,55,73,66,74,54,69,48,55,56,44,35,55,61,47,41,44,51,56,61,57,7,9,14,13.0,13.0
7195,62,46,55,61,33,65,53,47,56,62,87,91,81,58,80,60,77,91,68,54,61,56,61,61,49,60,55,60,58,15,9,11,6.0,11.0
4322,75,56,61,72,54,73,73,65,67,71,83,80,72,62,68,69,78,76,67,65,61,66,57,67,57,54,64,71,68,11,12,8,12.0,13.0
12423,37,65,64,54,48,65,33,49,49,66,64,67,65,48,57,65,70,58,67,53,53,18,65,37,57,57,35,18,14,12,12,15,9.0,14.0
14690,62,58,35,56,55,60,64,65,51,60,76,70,80,57,75,68,55,60,56,64,58,43,56,58,50,58,42,47,42,6,12,13,7.0,12.0
2270,66,74,79,69,74,70,72,73,65,74,65,67,66,75,66,77,82,65,72,74,75,31,76,65,76,74,33,34,15,12,14,12,12.0,9.0
18380,47,31,42,46,28,48,38,31,40,45,63,60,53,50,71,32,43,55,50,30,46,48,41,40,32,41,46,49,47,10,7,11,12.0,13.0
2930,51,41,74,70,36,66,36,33,68,65,54,53,63,66,58,63,77,67,76,54,90,69,40,45,44,73,72,75,76,14,12,13,12.0,14.0
1955,79,55,58,73,59,70,75,38,75,72,79,76,74,70,80,64,69,70,56,53,67,67,68,65,39,64,68,71,73,7,10,13,9.0,9.0
5910,62,64,56,68,56,76,62,47,56,67,74,79,68,62,67,70,75,64,75,63,56,46,65,66,60,68,47,51,42,7,8,13,11.0,14.0
2602,57,32,51,71,22,42,23,50,70,53,48,56,44,70,36,55,67,87,86,45,83,74,46,52,55,57,78,74,76,16,9,8,9.0,7.0
7278,46,56,42,72,48,70,36,35,69,71,77,65,70,65,70,58,62,67,64,54,63,61,68,73,43,70,65,60,55,6,7,12,6.0,11.0
15012,60,52,40,64,48,60,58,47,49,60,86,83,84,52,77,62,65,70,66,58,40,51,53,53,52,52,52,56,52,9,15,7,12.0,13.0
3095,73,55,65,72,48,75,73,44,68,73,72,70,69,73,72,59,67,68,53,51,64,67,69,66,65,65,66,72,71,8,10,5,6.0,13.0
10602,55,36,62,56,34,56,37,33,54,55,69,68,74,63,83,43,85,76,78,41,73,63,42,51,30,63,63,64,64,8,14,13,8.0,13.0
17561,12,6,11,33,6,16,10,12,33,25,34,35,39,45,58,41,47,30,52,9,25,10,8,40,19,35,10,10,14,57,54,55,54.0,57.0
3668,29,29,69,65,34,36,52,27,57,56,59,67,57,66,47,43,79,63,87,22,75,68,31,46,38,65,65,74,68,9,8,10,6.0,15.0
11150,59,63,70,61,65,53,58,46,50,62,34,38,45,68,52,72,73,66,91,58,75,42,70,58,66,68,42,38,29,13,14,9,9.0,7.0
987,46,39,74,74,48,62,39,39,64,66,61,75,61,76,55,65,81,63,82,44,86,76,42,52,52,76,75,77,75,6,7,7,7.0,7.0
11608,51,21,64,55,29,50,28,29,53,52,58,55,51,58,41,40,75,67,80,32,63,63,27,43,33,55,63,64,64,7,13,7,8.0,8.0
3730,65,35,60,66,30,65,60,30,62,66,80,78,75,69,67,55,76,75,68,40,66,69,52,62,40,62,67,70,69,10,13,10,13.0,14.0
9150,13,12,13,38,17,13,17,15,37,33,43,46,47,60,37,52,61,30,63,14,31,18,9,48,37,57,12,13,16,67,63,69,68.0,66.0
6363,64,40,66,63,50,61,48,47,65,65,65,66,63,67,65,68,74,71,72,59,78,67,50,58,44,70,65,69,66,11,7,14,11.0,15.0
10504,57,66,64,62,50,67,49,40,55,67,73,66,71,67,78,66,70,61,57,59,44,17,68,54,68,64,25,13,15,7,13,11,7.0,5.0
18720,23,20,42,27,27,20,23,26,20,25,63,57,43,40,70,39,62,56,68,20,47,45,20,28,34,39,51,46,47,15,7,14,6.0,8.0
4108,74,62,42,73,48,73,77,76,71,71,69,68,75,68,77,75,60,67,70,74,58,26,67,72,66,71,28,45,42,5,6,13,8.0,8.0
15877,54,54,56,69,47,61,53,48,60,58,65,74,59,54,66,63,65,57,64,44,56,51,63,56,49,49,53,57,52,11,9,14,10.0,12.0
10941,63,49,24,65,57,68,64,54,69,67,77,77,91,68,80,67,46,78,45,62,63,62,52,67,48,67,55,48,44,10,7,15,8.0,12.0
32,91,68,72,88,69,82,85,76,91,84,77,65,84,87,84,78,78,93,68,83,86,85,80,85,69,86,81,84,78,8,15,7,15.0,15.0
8371,68,59,48,67,52,68,64,49,63,65,77,76,71,61,65,64,67,78,68,58,62,65,68,59,64,52,58,62,58,7,7,6,7.0,15.0
5492,76,51,43,71,35,70,73,68,66,67,80,76,75,67,65,56,60,73,58,52,44,66,62,60,43,53,65,63,61,9,11,10,7.0,7.0
3021,59,72,47,75,69,75,68,64,60,75,68,64,75,74,86,60,53,68,49,63,41,43,68,76,73,79,17,32,30,10,11,12,11.0,13.0
7738,65,46,46,62,65,65,55,60,61,64,77,77,74,62,78,62,67,83,67,52,47,66,65,64,49,62,61,63,60,12,16,9,9.0,10.0
17805,47,53,42,48,48,56,45,41,43,55,67,65,61,49,64,57,41,51,45,51,44,17,52,51,48,46,14,18,15,12,6,9,13.0,12.0
16981,52,52,46,53,38,61,41,48,51,56,70,66,67,48,70,62,53,54,54,50,28,22,53,50,51,54,31,23,25,9,15,9,12.0,11.0
16750,53,48,29,62,42,59,36,24,57,62,69,62,61,42,71,51,33,42,36,42,32,48,48,51,31,53,56,43,42,6,9,10,9.0,10.0
17222,51,47,45,53,36,53,43,42,48,54,72,74,57,54,76,51,57,55,55,50,50,49,52,52,45,43,48,50,45,10,11,8,8.0,13.0
9711,42,18,69,59,20,45,23,27,45,60,67,70,54,62,69,36,73,70,70,16,64,62,42,41,33,58,64,68,66,10,11,5,10.0,9.0
4425,16,19,17,25,17,15,14,18,25,15,47,48,36,70,54,44,65,27,66,14,26,21,15,44,21,43,20,21,14,70,66,58,70.0,72.0
18667,13,9,13,16,8,5,12,13,28,12,25,15,26,37,41,36,30,26,31,6,22,12,9,31,14,33,16,14,15,56,50,48,46.0,48.0
3345,66,68,40,70,55,75,59,48,64,74,85,74,81,67,68,72,62,63,58,65,70,26,72,70,56,67,21,23,27,5,13,12,9.0,8.0
17367,48,40,48,65,36,56,39,40,62,58,66,65,66,50,62,59,47,57,47,43,56,47,55,54,53,50,43,54,49,14,5,9,13.0,6.0
14954,45,37,58,64,45,62,43,40,62,57,62,53,34,58,35,63,73,72,80,42,69,54,59,60,50,52,44,57,56,15,6,7,6.0,9.0
4641,30,70,74,62,47,64,33,40,39,66,62,73,53,67,46,85,88,62,96,64,57,15,66,50,65,52,15,15,10,11,9,15,11.0,13.0
8331,57,58,44,71,48,73,66,46,69,73,68,62,76,66,85,58,41,46,35,56,41,58,65,69,52,68,51,59,47,12,8,8,10.0,15.0
6295,64,20,53,67,21,66,57,55,63,61,73,73,54,58,61,73,67,65,63,34,47,66,41,34,31,61,63,67,68,9,14,14,6.0,9.0
13361,28,24,62,55,24,45,28,22,52,51,51,55,46,59,56,31,71,75,77,22,66,60,25,45,37,58,62,62,59,6,14,11,6.0,11.0
2307,72,73,75,75,71,77,68,57,67,76,76,78,74,70,65,74,81,55,66,73,68,32,71,67,66,65,40,31,21,13,8,11,7.0,15.0
1983,67,76,71,72,74,73,76,78,66,75,83,81,81,74,87,80,90,78,82,71,69,56,75,72,83,73,43,45,35,9,16,7,8.0,7.0
18587,35,53,32,51,51,51,40,36,52,53,74,72,63,35,61,52,33,57,29,45,41,47,45,51,45,44,41,51,41,15,8,7,14.0,10.0
1548,74,77,71,77,72,74,77,73,75,79,54,64,59,72,66,78,78,68,81,77,56,28,79,78,71,78,45,29,35,8,12,11,9.0,10.0
10561,66,56,34,71,46,65,64,65,67,67,69,66,77,61,81,58,39,64,39,68,49,51,68,70,38,68,38,43,45,12,5,6,10.0,12.0
14675,30,32,57,59,32,38,38,38,46,39,59,58,48,55,53,45,65,63,70,29,65,53,29,30,45,64,63,67,60,10,5,8,10.0,10.0
12619,36,69,63,55,52,65,49,52,37,64,57,61,64,58,60,60,70,54,71,59,42,22,65,58,66,59,19,20,20,9,7,9,13.0,14.0
16108,27,63,65,43,54,52,39,33,28,60,55,51,46,61,53,60,67,58,69,47,50,15,58,43,54,44,17,22,20,8,6,11,9.0,10.0
600,76,76,76,79,74,84,76,60,74,82,80,76,80,78,79,71,80,66,58,67,76,49,78,77,73,77,61,61,42,12,12,11,14.0,8.0
16436,15,9,12,33,11,14,14,12,32,13,39,40,37,42,27,45,46,38,45,11,26,16,7,44,22,33,9,12,18,60,59,60,56.0,58.0
9435,51,67,64,54,57,70,63,53,46,71,78,76,71,59,63,79,77,71,67,61,46,41,69,64,61,49,24,41,29,14,13,13,7.0,6.0
16566,33,27,59,56,33,45,28,33,49,46,65,63,57,56,64,46,62,63,57,27,52,58,29,37,44,51,61,60,58,6,12,5,8.0,14.0
7505,66,46,61,58,41,64,67,50,53,65,63,66,61,61,66,60,69,70,70,45,75,66,56,57,47,58,68,68,67,8,10,14,14.0,15.0
7218,67,21,57,58,23,64,42,30,67,60,76,78,70,64,72,52,77,76,75,27,77,72,45,54,30,66,68,67,57,13,11,11,12.0,8.0
4474,72,57,57,72,62,69,74,64,70,73,55,59,59,65,71,66,69,81,76,59,73,67,65,70,62,73,65,67,64,10,14,7,13.0,11.0
15302,41,50,60,57,41,53,47,46,58,57,62,62,66,53,71,55,72,80,73,56,64,56,50,52,45,58,55,59,58,15,10,8,16.0,8.0
14015,59,22,55,54,20,53,45,35,32,52,65,59,54,63,70,26,64,68,60,25,60,64,45,32,40,46,62,59,60,13,7,9,10.0,7.0
15068,53,42,61,68,32,55,42,37,60,53,60,62,55,59,58,55,66,63,62,36,61,55,49,51,53,51,56,57,55,5,10,12,14.0,12.0
2852,20,19,14,34,12,32,17,14,27,37,60,46,46,70,59,52,69,37,65,15,28,27,19,28,23,35,20,18,16,73,69,69,71.0,76.0
8743,54,68,57,60,55,67,49,43,54,65,82,86,69,63,64,68,84,76,81,49,73,40,64,60,57,59,36,36,30,11,15,10,6.0,7.0
1412,11,14,13,37,11,10,11,11,39,23,43,49,50,72,60,58,65,34,70,15,32,22,13,65,24,64,20,22,24,75,75,77,77.0,74.0
6290,25,19,73,60,22,28,24,28,51,58,71,75,61,60,65,39,83,67,75,15,68,65,26,39,39,49,68,72,64,6,8,12,12.0,10.0
177,39,38,85,74,31,52,28,32,68,59,50,65,48,82,56,37,90,68,85,29,83,83,42,44,41,72,86,86,81,15,12,15,10.0,6.0
15864,40,53,45,67,35,56,40,35,62,53,67,66,58,61,57,55,59,57,65,51,63,36,57,59,43,46,35,39,43,13,13,13,6.0,8.0
8217,24,28,67,55,26,33,28,24,44,52,75,75,52,59,64,34,82,73,79,41,66,65,23,25,33,51,65,70,63,10,13,10,10.0,15.0
10113,33,25,65,59,31,41,34,28,54,54,63,53,56,60,55,40,76,71,78,22,57,62,31,35,41,54,64,67,64,14,9,13,12.0,10.0
8125,53,72,58,60,56,66,48,30,36,67,82,83,78,67,71,63,69,61,54,55,52,28,69,48,64,60,13,23,22,14,7,7,7.0,13.0
4977,77,49,59,65,44,69,75,72,54,73,83,84,72,57,68,70,76,73,66,48,78,64,62,64,47,64,56,67,65,14,8,9,15.0,10.0
17249,48,53,42,57,45,58,45,54,57,52,59,65,63,56,70,58,51,40,63,56,64,58,61,58,56,60,61,60,52,16,9,12,6.0,11.0
11984,58,54,51,61,42,58,58,60,58,65,78,80,55,61,75,68,62,69,50,59,58,56,59,56,41,56,57,59,57,6,12,6,14.0,14.0
12790,58,44,51,59,44,62,45,43,51,65,85,84,80,59,88,60,55,62,36,43,50,55,54,50,48,57,55,59,55,12,10,6,9.0,7.0
13626,45,65,63,50,57,63,45,37,34,58,72,77,69,56,67,67,71,54,60,61,49,15,56,52,66,58,13,14,11,11,14,10,14.0,13.0
10415,61,56,54,60,57,61,47,56,49,61,82,82,72,60,78,64,73,76,66,56,63,55,60,60,56,55,57,59,56,10,10,15,9.0,11.0
9444,45,50,39,72,38,60,44,42,68,70,63,56,71,70,64,56,56,84,69,58,59,55,58,63,39,71,62,60,58,13,7,8,14.0,6.0
6506,62,66,38,73,55,70,70,73,69,72,69,66,76,53,86,69,40,81,34,64,40,55,59,71,60,65,52,60,56,14,11,16,11.0,9.0
10210,44,55,57,66,31,59,55,55,64,65,69,70,72,60,75,57,69,81,69,59,69,65,56,58,45,59,55,64,59,15,12,11,10.0,10.0
6010,58,68,52,62,54,72,62,72,57,70,90,86,90,62,79,59,74,75,64,61,55,40,60,60,69,60,29,46,44,12,5,14,7.0,6.0
15428,54,56,33,60,50,61,50,50,53,62,77,77,63,50,85,58,48,63,49,52,45,39,55,58,60,57,40,29,29,14,9,10,7.0,8.0
13550,15,13,14,42,12,14,11,13,43,27,33,42,33,54,45,47,50,26,51,13,26,14,7,45,30,37,12,17,20,63,61,62,61.0,63.0
8316,60,58,48,63,48,76,64,57,56,72,87,81,89,51,83,65,54,52,33,65,55,47,60,59,60,62,35,47,49,13,13,8,14.0,12.0
7323,37,72,73,61,59,59,61,49,50,63,67,67,72,67,54,64,80,76,75,55,64,34,73,58,68,70,43,36,30,6,15,11,11.0,13.0
1328,50,80,78,63,74,66,54,51,53,77,59,73,51,78,52,78,85,89,86,76,84,35,79,60,66,79,36,34,25,7,8,12,7.0,14.0
8542,62,62,57,64,47,70,62,56,60,67,81,77,72,63,74,70,75,64,68,65,59,22,64,60,53,61,25,44,38,14,13,6,13.0,14.0
15773,52,49,58,62,47,57,53,47,61,60,74,72,63,60,69,60,70,68,62,51,62,54,56,54,53,55,52,54,59,8,12,15,10.0,11.0
16737,45,48,50,63,41,58,44,46,60,57,61,63,58,56,60,46,53,59,53,44,56,54,53,56,45,60,50,55,52,14,5,8,11.0,11.0
15747,54,56,49,58,35,60,52,39,52,61,69,70,63,52,65,63,60,59,63,63,52,50,53,56,40,60,52,57,57,6,7,6,6.0,9.0
6000,45,34,65,73,31,60,34,30,67,59,64,66,55,60,61,45,73,69,71,46,80,70,26,48,44,55,70,70,68,15,14,15,10.0,7.0
6924,49,45,61,64,42,59,47,42,62,62,55,54,65,64,65,62,75,78,84,48,75,66,52,58,53,68,66,69,63,12,13,11,15.0,8.0
11675,64,64,64,60,62,63,59,46,48,65,76,67,73,63,77,67,75,66,64,59,47,23,64,53,60,59,37,21,18,8,6,11,8.0,8.0
6830,54,71,68,65,56,63,49,46,52,66,74,72,63,67,58,64,84,72,83,55,73,21,69,68,64,65,35,32,26,8,11,7,8.0,11.0
11433,58,59,56,58,55,62,55,48,55,62,72,76,70,62,70,65,69,71,64,57,66,62,60,58,58,60,57,60,58,12,14,8,14.0,14.0
6895,59,60,58,69,50,67,64,54,66,69,69,68,70,65,74,64,71,81,71,58,62,65,62,63,64,67,64,65,61,13,7,6,10.0,8.0
12553,30,65,60,54,48,64,33,25,39,65,70,69,69,60,76,59,77,49,78,48,56,25,64,41,51,60,24,29,23,9,9,8,14.0,12.0
12551,55,67,52,54,57,61,55,47,51,67,83,81,64,46,79,68,65,59,53,51,47,22,62,57,59,56,28,26,27,9,7,6,9.0,15.0
9026,46,39,63,65,38,58,36,29,59,62,66,69,67,61,64,55,76,67,78,37,67,64,44,41,35,58,64,66,64,12,9,6,8.0,7.0
12479,62,20,50,55,28,62,47,32,52,60,73,71,61,57,60,24,67,71,68,25,45,60,47,38,39,47,59,64,56,6,11,12,12.0,12.0
931,65,71,38,77,57,80,66,65,76,73,70,77,86,80,88,68,50,80,47,74,50,74,77,79,73,73,69,75,73,14,11,10,11.0,5.0
2713,68,67,39,77,72,79,75,68,70,77,71,68,89,66,82,67,45,70,38,72,43,47,63,72,63,71,41,48,35,15,6,12,10.0,7.0
17021,12,5,14,22,9,13,11,13,29,11,22,27,27,44,38,45,53,24,64,7,25,6,4,46,11,25,8,13,12,57,56,60,56.0,59.0
14516,34,58,60,59,50,61,52,44,44,60,76,76,70,57,72,62,74,70,64,60,52,24,59,51,60,58,33,29,22,8,6,6,8.0,10.0
5255,35,71,72,58,66,63,55,48,49,68,83,78,73,75,76,69,80,75,58,65,48,11,75,60,65,61,14,16,11,10,9,6,7.0,12.0
5032,74,45,58,71,40,73,76,66,72,72,72,70,79,66,76,73,70,75,64,68,68,65,62,72,51,76,65,68,65,10,13,13,15.0,14.0
16810,51,49,53,67,43,54,47,51,59,59,63,72,54,57,72,58,62,70,65,50,55,53,42,48,50,41,42,52,48,10,15,14,10.0,14.0
12224,62,38,38,58,31,63,53,52,57,58,71,73,73,59,69,38,59,76,69,38,65,60,57,58,35,60,58,62,58,6,9,9,6.0,13.0
9517,60,49,57,69,50,62,51,35,65,66,57,55,68,64,62,56,68,79,73,53,80,65,64,66,38,61,62,63,54,6,14,10,9.0,11.0
6827,67,63,61,65,60,66,65,61,64,66,71,70,68,65,71,64,71,75,63,63,64,50,63,67,74,67,47,53,52,13,12,6,15.0,7.0
3274,56,23,69,66,24,51,35,25,60,67,54,57,43,76,52,55,73,66,76,21,73,75,37,54,33,63,74,73,72,11,11,7,8.0,6.0
8385,16,7,11,32,6,7,12,11,35,19,23,24,30,56,44,49,54,25,62,5,29,12,5,33,15,28,16,14,13,67,66,65,66.0,72.0
6288,62,64,47,65,58,68,66,52,58,66,81,75,85,61,94,63,52,80,34,60,45,37,60,65,58,55,29,28,22,14,11,10,11.0,11.0
11843,58,37,67,59,40,54,50,44,56,60,53,55,54,63,57,58,65,67,79,43,79,65,52,41,42,59,63,66,62,14,8,8,15.0,7.0
16978,37,59,58,47,49,55,42,35,38,56,63,65,69,55,66,58,62,66,59,48,40,10,56,45,55,50,18,10,18,8,9,12,13.0,14.0
3809,35,25,69,68,28,58,38,26,70,67,65,74,60,63,68,45,79,71,81,25,73,68,28,50,26,70,69,73,68,11,6,11,13.0,14.0
9959,60,58,53,59,55,67,59,37,57,64,83,81,78,61,74,65,71,70,61,54,62,42,57,60,50,55,23,28,23,13,11,9,7.0,5.0
14925,59,47,41,56,42,58,60,49,50,58,76,80,79,57,81,59,51,73,49,54,66,53,52,57,45,57,50,56,56,8,6,12,13.0,12.0
8497,13,12,11,20,13,15,15,13,20,17,38,20,43,61,35,57,56,32,59,15,28,12,10,45,20,48,21,20,15,68,64,76,63.0,69.0
9405,55,59,52,67,36,65,30,38,64,64,65,65,62,65,63,69,63,76,66,70,59,65,58,52,36,61,66,68,64,14,6,7,9.0,7.0
12799,50,52,64,55,41,55,36,39,50,59,69,68,64,59,67,63,76,72,75,62,66,65,42,49,37,58,66,68,64,10,8,9,11.0,6.0
6900,68,53,53,66,40,67,46,43,58,66,81,84,74,59,67,55,70,68,61,47,65,59,68,58,52,63,60,68,67,12,9,6,10.0,8.0
11311,51,49,27,57,39,69,60,48,52,64,81,77,86,61,87,61,55,67,55,51,67,63,50,47,47,58,58,69,60,5,6,12,8.0,6.0
15430,48,59,59,50,39,60,41,33,47,61,72,77,66,62,61,63,71,53,68,44,48,17,58,46,46,55,29,28,32,15,12,10,5.0,9.0
12804,36,66,64,57,58,62,46,40,40,56,66,67,55,58,61,64,70,59,65,59,30,12,64,53,60,53,12,18,17,10,10,8,15.0,8.0
7091,39,25,67,58,28,49,35,31,50,56,50,68,40,64,44,40,74,62,83,23,68,68,36,44,36,67,69,68,67,7,10,8,7.0,6.0
7927,46,63,49,69,42,66,40,44,66,67,60,66,51,68,63,58,57,62,60,65,52,69,68,66,43,52,60,68,55,7,6,13,14.0,14.0
10802,59,50,58,72,57,70,55,50,65,72,73,69,68,60,80,63,60,69,48,55,55,42,57,70,55,55,48,55,53,12,7,7,6.0,6.0
1894,14,16,10,29,13,13,20,20,30,24,48,42,62,73,53,51,68,43,75,15,29,26,14,53,23,62,18,16,13,73,74,68,73.0,75.0
4290,10,5,13,23,8,6,12,12,28,12,31,33,30,57,36,50,52,24,51,5,27,14,8,36,15,40,8,14,10,71,71,66,71.0,73.0
10799,57,34,58,59,27,56,54,34,55,61,72,68,71,62,72,49,83,79,73,40,70,62,52,49,37,61,63,62,60,14,8,11,6.0,14.0
2494,74,56,59,65,45,65,60,58,57,68,76,85,77,70,82,69,70,74,59,70,48,71,59,63,49,55,69,71,68,13,13,12,13.0,13.0
17802,21,35,40,60,27,54,35,39,55,55,45,48,63,56,77,47,37,53,39,32,56,52,43,50,44,43,51,51,50,12,10,5,11.0,12.0
11533,59,52,38,65,56,65,60,48,64,67,74,69,78,63,78,62,59,74,65,56,74,62,60,60,48,64,62,63,63,11,7,13,11.0,8.0
11091,12,9,13,19,6,14,12,11,18,17,36,49,42,51,38,41,52,18,54,9,27,6,4,32,11,45,21,12,12,69,63,55,64.0,62.0
2421,64,65,65,75,68,74,66,56,72,72,74,74,79,71,78,72,77,84,73,69,80,75,76,71,56,77,69,75,73,7,10,9,9.0,8.0
17245,49,63,48,53,41,64,48,36,49,57,77,78,82,44,66,57,54,49,45,45,31,19,52,48,48,54,18,29,23,6,6,8,5.0,12.0
4844,68,56,31,67,61,74,75,65,65,74,82,70,91,67,83,72,53,85,32,64,54,42,57,65,52,64,41,51,47,7,6,8,11.0,10.0
7648,56,68,64,62,63,65,46,41,60,66,73,64,66,66,67,66,78,67,74,62,58,19,73,58,66,71,33,22,14,15,11,6,11.0,6.0
14185,40,58,71,53,47,51,44,39,49,53,75,78,65,60,65,64,85,73,75,51,83,36,59,54,58,56,20,37,36,9,12,13,11.0,8.0
9048,61,30,51,61,24,53,40,29,54,64,74,75,67,62,68,27,66,73,62,22,54,62,51,41,31,53,62,65,58,9,11,9,13.0,8.0
2150,19,13,13,27,19,20,10,19,36,33,26,32,44,68,42,50,65,29,80,12,44,22,13,48,22,54,11,13,12,72,71,67,74.0,77.0
18647,33,51,46,41,45,44,38,35,30,43,74,70,76,48,77,52,45,53,42,46,38,18,48,38,51,43,20,21,15,8,5,15,14.0,7.0
2808,65,65,57,79,56,72,74,71,76,75,62,67,76,71,80,68,67,83,69,70,67,69,65,75,68,76,68,66,64,9,10,12,13.0,7.0
462,82,72,52,82,74,80,88,78,84,81,74,73,82,76,78,81,55,67,51,83,73,51,76,84,67,79,44,57,41,11,7,11,8.0,14.0
5257,58,48,63,64,54,59,56,47,65,66,68,79,63,64,63,56,80,76,85,59,80,64,49,58,55,59,70,69,72,7,7,14,9.0,12.0
5864,56,43,43,75,38,71,47,43,71,72,80,72,83,67,82,59,63,78,63,41,59,67,57,73,58,49,64,65,59,8,7,8,14.0,12.0
5263,40,35,74,58,27,37,32,54,52,54,35,40,35,68,32,78,77,66,92,63,78,67,33,29,64,54,67,71,66,7,14,8,9.0,12.0
7208,49,68,65,61,59,66,45,39,56,68,53,54,55,67,58,77,77,70,90,60,67,25,69,64,65,65,31,26,24,11,9,14,8.0,14.0
17152,11,7,12,25,5,6,12,14,17,15,24,28,25,49,27,41,52,20,63,6,19,9,7,41,10,23,8,11,14,58,54,55,52.0,60.0
17656,50,29,41,45,22,49,40,30,36,51,76,78,70,51,75,23,50,60,34,25,49,49,45,40,35,39,50,49,47,12,12,9,12.0,6.0
18255,37,53,51,42,46,52,39,49,36,50,72,69,55,49,56,52,57,49,50,49,39,15,49,44,56,42,12,14,13,14,15,9,12.0,6.0
610,15,12,13,27,14,13,17,13,24,23,42,44,62,79,38,50,72,39,68,16,32,23,14,46,18,56,17,14,12,79,75,66,77.0,81.0
9471,15,12,15,21,15,19,16,12,30,19,63,60,58,57,40,42,67,33,60,16,34,22,14,48,17,54,17,15,12,66,68,56,69.0,64.0
0,47,96,83,77,90,79,77,62,63,82,82,94,78,94,72,94,93,76,93,86,87,43,96,74,86,87,38,47,29,7,14,13,11.0,7.0
10325,46,56,46,74,57,61,59,66,71,66,70,68,74,54,87,71,62,71,69,54,59,52,65,60,62,56,40,61,60,8,10,6,9.0,10.0
8295,50,28,66,57,40,45,43,41,52,56,60,62,51,62,75,52,77,64,82,32,72,67,36,45,45,55,62,66,67,11,10,8,11.0,12.0
1383,52,41,65,76,40,65,53,50,69,68,54,59,67,78,73,58,69,90,71,49,69,82,53,64,50,75,78,78,69,6,13,13,10.0,9.0
4509,55,70,75,65,63,63,60,47,62,64,53,62,40,70,37,79,82,77,88,68,85,34,75,67,68,73,36,41,40,10,14,7,16.0,14.0
15771,55,57,47,47,56,59,47,46,38,60,84,86,86,48,82,70,61,67,50,60,29,32,53,50,59,47,42,35,38,10,11,7,11.0,9.0
3084,73,68,59,73,62,72,76,65,71,69,65,65,74,72,85,66,66,64,63,67,57,56,73,75,64,70,52,56,53,14,15,8,16.0,11.0
12828,53,61,59,64,54,63,56,49,66,62,66,65,63,60,65,68,74,72,77,60,54,63,63,60,48,56,55,59,52,11,8,15,12.0,11.0
9830,62,61,38,63,39,67,61,45,60,65,72,70,65,60,86,66,55,60,58,64,58,54,61,63,65,62,44,47,40,15,6,13,11.0,15.0
11367,12,9,10,27,8,9,12,14,23,11,24,27,33,59,44,45,39,16,42,8,25,8,5,28,17,39,6,10,10,61,62,60,65.0,66.0
1990,69,68,51,59,39,37,70,66,66,70,63,72,68,67,80,66,83,56,76,73,52,65,49,70,73,75,74,10,12,6,16,7,,
11005,59,45,53,70,42,67,45,58,68,67,68,67,77,62,70,53,54,62,48,44,52,55,61,68,41,60,45,55,60,15,15,14,6.0,8.0
